Year,MonthNum,HBT,Age,Sex,Deprivation,NumberOfAttendances,Population,Rate,log_offset,Date
2026,1,S08000029,65-74,Male,1,75,3545,21.156558533145272,8.173293438966228,2026-01-01
2026,1,S08000029,65-74,Male,2,83,4370,18.993135011441648,8.382518288089635,2026-01-01
2026,1,S08000029,65-74,Male,3,68,4242,16.03017444601603,8.352790135124629,2026-01-01
2026,1,S08000029,65-74,Male,4,66,4790,13.778705636743215,8.474285690404962,2026-01-01
2026,1,S08000029,65-74,Male,5,60,3926,15.282730514518594,8.275376374836407,2026-01-01
2026,1,S08000029,75 plus,Female,1,108,3473,31.09703426432479,8.152774052744075,2026-01-01
2026,1,S08000029,75 plus,Female,2,129,4881,26.42901044867855,8.493105395887147,2026-01-01
2026,1,S08000029,75 plus,Female,3,121,4266,28.363806844819504,8.358431899031295,2026-01-01
2026,1,S08000029,75 plus,Female,4,108,5314,20.323673315769664,8.57810012631976,2026-01-01
2026,1,S08000029,75 plus,Female,5,127,4345,29.228998849252015,8.376781037699493,2026-01-01
2026,1,S08000029,75 plus,Male,1,94,2709,34.69915097822074,7.904334842085095,2026-01-01
2026,1,S08000029,75 plus,Male,2,119,3561,33.41757933164841,8.177796683277778,2026-01-01
2026,1,S08000029,75 plus,Male,3,98,3350,29.253731343283583,8.116715624819111,2026-01-01
2026,1,S08000029,75 plus,Male,4,91,4124,22.065955383123182,8.32457884513685,2026-01-01
2026,1,S08000029,75 plus,Male,5,104,3566,29.164329781267526,8.179199798423086,2026-01-01
2026,1,S08000029,Under 18,Female,1,218,7442,29.29320075248589,8.914894908906568,2026-01-01
2026,1,S08000029,Under 18,Female,2,158,7551,20.924380876705072,8.929435283803425,2026-01-01
2026,1,S08000029,Under 18,Female,3,150,6513,23.030861354214647,8.781555458546402,2026-01-01
2026,1,S08000029,Under 18,Female,4,120,6078,19.743336623889437,8.712430973476739,2026-01-01
2026,1,S08000029,Under 18,Female,5,110,6286,17.499204581609927,8.746080217357513,2026-01-01
2026,1,S08000029,Under 18,Male,1,274,8028,34.130543099152966,8.990690709916228,2026-01-01
2026,1,S08000029,Under 18,Male,2,199,7723,25.767188916224267,8.951958168569265,2026-01-01
2026,1,S08000029,Under 18,Male,3,163,6764,24.098166765227678,8.81936971001847,2026-01-01
2026,1,S08000029,Under 18,Male,4,129,6190,20.84006462035541,8.730690365678642,2026-01-01
2026,1,S08000029,Under 18,Male,5,149,6938,21.475929662727008,8.844768827529695,2026-01-01
2026,1,S08000030,18-24,Female,1,109,3997,27.270452839629723,8.293299358711323,2026-01-01
2026,1,S08000030,18-24,Female,2,81,3328,24.338942307692307,8.1101268019411,2026-01-01
2026,1,S08000030,18-24,Female,3,73,3905,18.69398207426376,8.270013062273787,2026-01-01
2026,1,S08000030,18-24,Female,4,94,4009,23.447243701671237,8.296297112642508,2026-01-01
2026,1,S08000030,18-24,Female,5,74,2278,32.4846356453029,7.731053144007127,2026-01-01
2026,1,S08000030,18-24,Male,1,71,3989,17.79894710453748,8.291295851905407,2026-01-01
2026,1,S08000030,18-24,Male,2,62,3474,17.846862406447897,8.153061946801051,2026-01-01
2026,1,S08000030,18-24,Male,3,58,3751,15.462543321780858,8.229777750081887,2026-01-01
2026,1,S08000030,18-24,Male,4,71,4195,16.924910607866508,8.341648618901306,2026-01-01
2026,1,S08000030,18-24,Male,5,73,2508,29.10685805422648,7.827240901752812,2026-01-01
2026,1,S08000030,25-39,Female,1,210,9093,23.094688221709006,9.115260165725912,2026-01-01
2026,1,S08000030,25-39,Female,2,156,7934,19.662213259389965,8.978912601074276,2026-01-01
2026,1,S08000030,25-39,Female,3,141,7309,19.29128471747161,8.896861744480391,2026-01-01
2026,1,S08000030,25-39,Female,4,131,8957,14.625432622529866,9.100190628475195,2026-01-01
2026,1,S08000030,25-39,Female,5,59,5244,11.250953470633105,8.56483984488359,2026-01-01
2026,1,S08000030,25-39,Male,1,224,9335,23.99571505088377,9.141526055975824,2026-01-01
2026,1,S08000030,25-39,Male,2,150,7928,18.92028254288597,8.978156076009824,2026-01-01
2026,1,S08000030,25-39,Male,3,149,6870,21.688500727802037,8.834919385216395,2026-01-01
2026,1,S08000030,25-39,Male,4,137,8465,16.18428824571766,9.043695294567236,2026-01-01
2026,1,S08000030,25-39,Male,5,76,4888,15.548281505728314,8.494538500851432,2026-01-01
2026,1,S08000030,40-64,Female,1,225,11476,19.606134541652143,9.348013177101256,2026-01-01
2026,1,S08000030,40-64,Female,2,153,11711,13.064640081974213,9.368283850042138,2026-01-01
2026,1,S08000030,40-64,Female,3,224,14234,15.736967823521148,9.563388747859216,2026-01-01
2026,1,S08000030,40-64,Female,4,243,20050,12.119700748129675,9.905984432734716,2026-01-01
2026,1,S08000030,40-64,Female,5,142,12735,11.150372987828817,9.452109387413557,2026-01-01
2026,1,S08000030,40-64,Male,1,270,11057,24.418920141087092,9.310818990542401,2026-01-01
2026,1,S08000030,40-64,Male,2,193,11345,17.011899515204934,9.336532397213942,2026-01-01
2026,1,S08000030,40-64,Male,3,240,13178,18.212171801487326,9.486304051473764,2026-01-01
2026,1,S08000030,40-64,Male,4,234,18482,12.660967427767558,9.824552564447986,2026-01-01
2026,1,S08000030,40-64,Male,5,137,11689,11.720420908546497,9.366403507607771,2026-01-01
2026,1,S08000030,65-74,Female,1,59,3181,18.54762653253694,8.064950891749143,2026-01-01
2026,1,S08000030,65-74,Female,2,74,4004,18.48151848151848,8.295049140435111,2026-01-01
2026,1,S08000030,65-74,Female,3,95,5584,17.012893982808023,8.627660644442209,2026-01-01
2026,1,S08000030,65-74,Female,4,120,7525,15.946843853820596,8.925986089617076,2026-01-01
2026,1,S08000030,65-74,Female,5,58,5248,11.051829268292682,8.565602330623925,2026-01-01
2026,1,S08000030,65-74,Male,1,61,3069,19.87618116650375,8.029107054619736,2026-01-01
2026,1,S08000030,65-74,Male,2,56,3630,15.426997245179065,8.196987927258897,2026-01-01
2026,1,S08000030,65-74,Male,3,98,5342,18.34518906776488,8.583355393669907,2026-01-01
2026,1,S08000030,65-74,Male,4,106,7223,14.675342655406341,8.885025658050846,2026-01-01
2026,1,S08000030,65-74,Male,5,78,4687,16.641775122679753,8.452547997922705,2026-01-01
2026,1,S08000030,75 plus,Female,1,86,2971,28.946482665769103,7.9966538754626075,2026-01-01
2026,1,S08000030,75 plus,Female,2,80,4140,19.32367149758454,8.32845106681936,2026-01-01
2026,1,S08000030,75 plus,Female,3,149,5492,27.130371449380917,8.6110477668878609,2026-01-01
2026,1,S08000030,75 plus,Female,4,185,7610,24.31011826544021,8.937218450855731,2026-01-01
2026,1,S08000030,75 plus,Female,5,131,5989,21.873434630155288,8.697679732264463,2026-01-01
2026,1,S08000030,75 plus,Male,1,58,2120,27.358490566037737,7.659171367666058,2026-01-01
2026,1,S08000030,75 plus,Male,2,56,3012,18.59229747675963,8.010359588919783,2026-01-01
2026,1,S08000030,75 plus,Male,3,126,4401,28.629856850715747,8.38958706681109,2026-01-01
2026,1,S08000030,75 plus,Male,4,127,6116,20.76520601700458,8.718663567048953,2026-01-01
2026,1,S08000030,75 plus,Male,5,112,4679,23.936738619363112,8.450839690866216,2026-01-01
2026,1,S08000030,Under 18,Female,1,172,7977,21.561990723329572,8.984317679911129,2026-01-01
2026,1,S08000030,Under 18,Female,2,141,6376,22.11417816813049,8.760296220470051,2026-01-01
2026,1,S08000030,Under 18,Female,3,130,6730,19.316493313521548,8.814330422638774,2026-01-01
2026,1,S08000030,Under 18,Female,4,145,9591,15.118340110520279,9.16858043772795,2026-01-01
2026,1,S08000030,Under 18,Female,5,87,6134,14.183240952070427,8.721602344674197,2026-01-01
2026,1,S08000030,Under 18,Male,1,194,8325,23.303303303303302,9.027018314848645,2026-01-01
2026,1,S08000030,Under 18,Male,2,150,7016,21.379703534777654,8.855948534052018,2026-01-01
2026,1,S08000030,Under 18,Male,3,163,6868,23.73325567850903,8.834628222017367,2026-01-01
2026,1,S08000030,Under 18,Male,4,186,10130,18.36130306021718,9.22325659724273,2026-01-01
2026,1,S08000030,Under 18,Male,5,117,6526,17.928286852589643,8.783549477153265,2026-01-01
2026,1,S08000031,18-24,Female,1,673,19049,35.32993857945299,9.854769885738698,2026-01-01
2026,1,S08000031,18-24,Female,2,270,10611,25.44529262086514,9.269646477873591,2026-01-01
2026,1,S08000031,18-24,Female,3,222,10396,21.35436706425548,9.249176395761381,2026-01-01
2026,1,S08000031,18-24,Female,4,179,7759,23.069983245263565,8.95660873889395,2026-01-01
2026,1,S08000031,18-24,Female,5,160,12891,12.411760142735242,9.464284672443105,2026-01-01
2026,1,S08000031,18-24,Male,1,539,19297,27.931802870912577,9.867704922396356,2026-01-01
2026,1,S08000031,18-24,Male,2,228,10831,21.050687840457943,9.290167671835738,2026-01-01
2026,1,S08000031,18-24,Male,3,188,9436,19.923696481559983,9.152287440527566,2026-01-01
2026,1,S08000031,18-24,Male,4,168,7364,22.813688212927758,8.904358542352968,2026-01-01
2026,1,S08000031,18-24,Male,5,195,11388,17.123287671232877,9.340315448397929,2026-01-01
2026,1,S08000031,25-39,Female,1,1641,54024,30.375388716126164,10.897183671254679,2026-01-01
2026,1,S08000031,25-39,Female,2,565,26492,21.327193114902613,10.18459807960487,2026-01-01
2026,1,S08000031,25-39,Female,3,377,20113,18.74409585840004,9.909121651153221,2026-01-01
2026,1,S08000031,25-39,Female,4,317,18793,16.867982759538126,9.8412397390566,2026-01-01
2026,1,S08000031,25-39,Female,5,322,22164,14.528063526439272,10.00622462998724,2026-01-01
2026,1,S08000031,25-39,Male,1,1464,51655,28.341883651147032,10.852342275283545,2026-01-01
2026,1,S08000031,25-39,Male,2,583,26725,21.814780168381667,10.193354735893246,2026-01-01
2026,1,S08000031,25-39,Male,3,399,20454,19.507186858316224,9.925933741365958,2026-01-01
2026,1,S08000031,25-39,Male,4,317,18151,17.4646025012396,9.806480934593978,2026-01-01
2026,1,S08000031,25-39,Male,5,250,21860,11.436413540713634,9.99241376173053,2026-01-01
2026,1,S08000031,40-64,Female,1,1991,67105,29.669920274197153,11.114013835831907,2026-01-01
2026,1,S08000031,40-64,Female,2,797,35353,22.54405566712867,10.473138533353255,2026-01-01
2026,1,S08000031,40-64,Female,3,532,25378,20.963038852549452,10.14163793595686,2026-01-01
2026,1,S08000031,40-64,Female,4,482,28190,17.098261794962752,10.246722584108158,2026-01-01
2026,1,S08000031,40-64,Female,5,549,40409,13.586082308396644,10.60680781141641,2026-01-01
2026,1,S08000031,40-64,Male,1,2050,63881,32.09091905261345,11.064777256558331,2026-01-01
2026,1,S08000031,40-64,Male,2,778,33170,23.45492915284896,10.409401131941099,2026-01-01
2026,1,S08000031,40-64,Male,3,456,23924,19.060357799699048,10.082637418164447,2026-01-01
2026,1,S08000031,40-64,Male,4,453,26270,17.24400456794823,10.176182882679585,2026-01-01
2026,1,S08000031,40-64,Male,5,469,37698,12.44097830123614,10.537362321631003,2026-01-01
2026,1,S08000031,65-74,Female,1,636,18886,33.675738642380594,9.846176185823014,2026-01-01
2026,1,S08000031,65-74,Female,2,282,11039,25.545792191321677,9.309189736018352,2026-01-01
2026,1,S08000031,65-74,Female,3,234,8604,27.196652719665273,9.05998249038762,2026-01-01
2026,1,S08000031,65-74,Female,4,252,9742,25.8673783617327,9.184201714366488,2026-01-01
2026,1,S08000031,65-74,Female,5,271,14488,18.705135284373277,9.58107599956325,2026-01-01
2026,1,S08000031,65-74,Male,1,586,17150,34.16909620991253,9.749753452594087,2026-01-01
2026,1,S08000031,65-74,Male,2,286,9839,29.06799471491005,9.194109358865765,2026-01-01
2026,1,S08000031,65-74,Male,3,208,7570,27.476882430647294,8.931948346431495,2026-01-01
2026,1,S08000031,65-74,Male,4,189,8705,21.71165996553705,9.07165285220229,2026-01-01
2026,1,S08000031,65-74,Male,5,226,13268,17.033463973470006,9.493110400066943,2026-01-01
2026,1,S08000031,75 plus,Female,1,796,16376,48.60771861260381,9.703572127341126,2026-01-01
2026,1,S08000031,75 plus,Female,2,426,10145,41.991128634795466,9.224736252259914,2026-01-01
2026,1,S08000031,75 plus,Female,3,358,7531,47.536847696189085,8.926783114101351,2026-01-01
2026,1,S08000031,75 plus,Female,4,364,8650,42.08092485549133,9.065314599925925,2026-01-01
2026,1,S08000031,75 plus,Female,5,459,13573,33.81713696308848,9.515837804297965,2026-01-01
2026,1,S08000031,75 plus,Male,1,523,10473,49.93793564403705,9.256555795773146,2026-01-01
2026,1,S08000031,75 plus,Male,2,321,6695,47.9462285287528,8.809116258125274,2026-01-01
2026,1,S08000031,75 plus,Male,3,219,5300,41.320754716981135,8.575462099540212,2026-01-01
2026,1,S08000031,75 plus,Male,4,298,6348,46.94391934467549,8.7558950816463,2026-01-01
2026,1,S08000031,75 plus,Male,5,396,10446,37.90924755887421,9.253974408996244,2026-01-01
2026,1,S08000031,Under 18,Female,1,1676,41298,40.58307908373287,10.62856935162642,2026-01-01
2026,1,S08000031,Under 18,Female,2,636,18659,34.0854279436197,9.834083882397248,2026-01-01
2026,1,S08000031,Under 18,Female,3,402,12080,33.27814569536424,9.399306471488806,2026-01-01
2026,1,S08000031,Under 18,Female,4,464,14669,31.63133137909878,9.593491702487762,2026-01-01
2026,1,S08000031,Under 18,Female,5,482,21452,22.468767480887564,9.973573160102816,2026-01-01
2026,1,S08000031,Under 18,Male,1,1857,43589,42.60249145426599,10.682560103927765,2026-01-01
2026,1,S08000031,Under 18,Male,2,768,19394,39.599876250386714,9.872719018864492,2026-01-01
2026,1,S08000031,Under 18,Male,3,556,12993,42.792272762256594,9.472166029882736,2026-01-01
2026,1,S08000031,Under 18,Male,4,558,15393,36.25024361722861,9.641668139610074,2026-01-01
2026,1,S08000031,Under 18,Male,5,678,22084,30.700959971019742,10.002608643403935,2026-01-01
2026,1,S08000032,18-24,Female,1,193,7371,26.183692850359517,8.905308661189288,2026-01-01
2026,1,S08000032,18-24,Female,2,143,6301,22.69481034756388,8.748463629942055,2026-01-01
2026,1,S08000032,18-24,Female,3,96,4183,22.95003585943103,8.338783971442199,2026-01-01
2026,1,S08000032,18-24,Female,4,80,4361,18.344416418252695,8.380456667842767,2026-01-01
2026,1,S08000032,18-24,Female,5,45,2958,15.212981744421906,7.992268643270745,2026-01-01
2026,1,S08000032,18-24,Male,1,165,7427,22.216238050356804,8.912877287669296,2026-01-01
2026,1,S08000032,18-24,Male,2,126,6644,18.964479229379894,8.801469470733185,2026-01-01
2026,1,S08000032,18-24,Male,3,80,4182,19.12960306073649,8.338544879988579,2026-01-01
2026,1,S08000032,18-24,Male,4,63,4621,13.633412681237827,8.438366410870266,2026-01-01
2026,1,S08000032,18-24,Male,5,46,3240,14.197530864197532,8.083328608786376,2026-01-01
2026,1,S08000032,25-39,Female,1,522,18202,28.67816723436985,9.8092867571373,2026-01-01
2026,1,S08000032,25-39,Female,2,395,17250,22.89855072463768,9.755567422459507,2026-01-01
2026,1,S08000032,25-39,Female,3,265,10666,24.845302831426967,9.274816391160547,2026-01-01
2026,1,S08000032,25-39,Female,4,182,12842,14.17224731350257,9.460476328353995,2026-01-01
2026,1,S08000032,25-39,Female,5,74,6739,10.980857694019885,8.815666824946216,2026-01-01
2026,1,S08000032,25-39,Male,1,473,16970,27.87271655863288,9.739202358228273,2026-01-01
2026,1,S08000032,25-39,Male,2,328,16351,20.059935172160724,9.702044336534586,2026-01-01
2026,1,S08000032,25-39,Male,3,186,10524,17.67388825541619,9.261413642160184,2026-01-01
2026,1,S08000032,25-39,Male,4,130,12005,10.828821324448146,9.393078508655353,2026-01-01
2026,1,S08000032,25-39,Male,5,99,6356,15.575833857772183,8.757154527656606,2026-01-01
2026,1,S08000032,40-64,Female,1,776,29794,26.045512519299187,10.302062309939538,2026-01-01
2026,1,S08000032,40-64,Female,2,741,30365,24.40309566935617,10.321045908331676,2026-01-01
2026,1,S08000032,40-64,Female,3,466,20581,22.642242845342793,9.93212359907246,2026-01-01
2026,1,S08000032,40-64,Female,4,321,23335,13.756160274266124,10.057709658383915,2026-01-01
2026,1,S08000032,40-64,Female,5,205,16432,12.475657254138268,9.70698593216834,2026-01-01
2026,1,S08000032,40-64,Male,1,797,28014,28.45006068394374,10.240459664198992,2026-01-01
2026,1,S08000032,40-64,Male,2,689,28634,24.06230355521408,10.262350101920273,2026-01-01
2026,1,S08000032,40-64,Male,3,391,19592,19.957125357288692,9.882876598632004,2026-01-01
2026,1,S08000032,40-64,Male,4,309,22212,13.911399243652081,10.008387962361498,2026-01-01
2026,1,S08000032,40-64,Male,5,179,15289,11.707763751716922,9.634888894560614,2026-01-01
2026,1,S08000032,65-74,Female,1,299,9299,32.153995053231526,9.137662146478197,2026-01-01
2026,1,S08000032,65-74,Female,2,312,10312,30.25601241272304,9.241063544619024,2026-01-01
2026,1,S08000032,65-74,Female,3,208,7137,29.143897996357012,8.873047798971067,2026-01-01
2026,1,S08000032,65-74,Female,4,139,6848,20.297897196261683,8.831711917821577,2026-01-01
2026,1,S08000032,65-74,Female,5,115,5700,20.17543859649123,8.648221453822641,2026-01-01
2026,1,S08000032,65-74,Male,1,262,8245,31.77683444511825,9.0173622349937,2026-01-01
2026,1,S08000032,65-74,Male,2,272,8948,30.397854269110418,9.09918532261002,2026-01-01
2026,1,S08000032,65-74,Male,3,181,6428,28.158058494088365,8.768418726857403,2026-01-01
2026,1,S08000032,65-74,Male,4,149,6055,24.607762180016515,8.708639655987193,2026-01-01
2026,1,S08000032,65-74,Male,5,121,5362,22.56620663931369,8.587092318795905,2026-01-01
2026,1,S08000032,75 plus,Female,1,363,8137,44.61103600835689,9.004176840696656,2026-01-01
2026,1,S08000032,75 plus,Female,2,476,9520,50,9.161150127785412,2026-01-01
2026,1,S08000032,75 plus,Female,3,285,6545,43.544690603514134,8.786456678344,2026-01-01
2026,1,S08000032,75 plus,Female,4,221,5454,40.520718738540516,8.604104563405533,2026-01-01
2026,1,S08000032,75 plus,Female,5,182,4488,40.552584670231724,8.409162447202533,2026-01-01
2026,1,S08000032,75 plus,Male,1,261,5666,46.06424285210025,8.642238680390461,2026-01-01
2026,1,S08000032,75 plus,Male,2,345,6739,51.19453924914676,8.815666824946216,2026-01-01
2026,1,S08000032,75 plus,Male,3,202,4534,44.552271724746355,8.419359831067474,2026-01-01
2026,1,S08000032,75 plus,Male,4,173,4174,41.44705318639195,8.336630087637147,2026-01-01
2026,1,S08000032,75 plus,Male,5,150,3614,41.50525733259546,8.192570471152173,2026-01-01
2026,1,S08000032,Under 18,Female,1,355,17090,20.77238150965477,9.746248776109637,2026-01-01
2026,1,S08000032,Under 18,Female,2,333,16098,20.68579947819605,9.686450319653678,2026-01-01
2026,1,S08000032,Under 18,Female,3,182,10146,17.938103686181748,9.224834818126634,2026-01-01
2026,1,S08000032,Under 18,Female,4,173,12961,13.347735514235014,9.469700127423375,2026-01-01
2026,1,S08000032,Under 18,Female,5,94,8063,11.65819174004713,8.995040974685022,2026-01-01
2026,1,S08000032,Under 18,Male,1,378,17981,21.02219008953896,9.797070923831638,2026-01-01
2026,1,S08000032,Under 18,Male,2,315,16754,18.801480243523937,9.726392314713754,2026-01-01
2026,1,S08000032,Under 18,Male,3,240,10568,22.71006813020439,9.26558584620216,2026-01-01
2026,1,S08000032,Under 18,Male,4,199,13615,14.61623209695189,9.51892740510786,2026-01-01
2026,1,S08000032,Under 18,Male,5,107,8648,12.372802960222018,9.065083359319043,2026-01-01
2026,2,S08000015,18-24,Female,1,108,4414,24.467603081105576,8.392536586816682,2026-02-01
2026,2,S08000015,18-24,Female,2,71,2789,25.457153101470062,7.933438387627489,2026-02-01
2026,2,S08000015,18-24,Female,3,30,2188,13.711151736745887,7.690743163541872,2026-02-01
2026,2,S08000015,18-24,Female,4,21,1604,13.092269326683292,7.38025578842646,2026-02-01
2026,2,S08000015,18-24,Female,5,18,1305,13.793103448275861,7.173958319756794,2026-02-01
2026,2,S08000015,18-24,Male,1,109,4558,23.913997367266344,8.42463920980563,2026-02-01
2026,2,S08000015,18-24,Male,2,63,2935,21.465076660988075,7.984462732262196,2026-02-01
2026,2,S08000015,18-24,Male,3,41,2394,17.12614870509607,7.780720886117918,2026-02-01
2026,2,S08000015,18-24,Male,4,34,1816,18.722466960352424,7.504391559161238,2026-02-01
2026,2,S08000015,18-24,Male,5,26,1430,18.18181818181818,7.265429723253953,2026-02-01
2026,2,S08000015,25-39,Female,1,277,10809,25.626792487741696,9.288134399416203,2026-02-01
2026,2,S08000015,25-39,Female,2,161,7357,21.883920076117985,8.903407519932264,2026-02-01
2026,2,S08000015,25-39,Female,3,84,5899,14.2397016443465,8.682538124003075,2026-02-01
2026,2,S08000015,25-39,Female,4,48,4138,11.599806669888835,8.327967858305488,2026-02-01
2026,2,S08000015,25-39,Female,5,32,2858,11.19664100769769,7.957877358489813,2026-02-01
2026,2,S08000015,25-39,Male,1,278,9774,28.44280744833231,9.1874810778301,2026-02-01
2026,2,S08000015,25-39,Male,2,134,6789,19.737811165120046,8.823058934301647,2026-02-01
2026,2,S08000015,25-39,Male,3,85,5505,15.44050862851953,8.61341204915678,2026-02-01
2026,2,S08000015,25-39,Male,4,72,3914,18.395503321410324,8.272315147956022,2026-02-01
2026,2,S08000015,25-39,Male,5,32,2668,11.994002998500749,7.889084407035514,2026-02-01
2026,2,S08000015,40-64,Female,1,373,19150,19.47780678851175,9.860057994608791,2026-02-01
2026,2,S08000015,40-64,Female,2,252,14850,16.969696969696972,9.605755144230846,2026-02-01
2026,2,S08000015,40-64,Female,3,132,13171,10.022018070002277,9.485772721999046,2026-02-01
2026,2,S08000015,40-64,Female,4,113,10569,10.691645377992241,9.265680467009346,2026-02-01
2026,2,S08000015,40-64,Female,5,83,8407,9.872725110027357,9.036819971135296,2026-02-01
2026,2,S08000015,40-64,Male,1,414,17132,24.165304692972217,9.748703338735261,2026-02-01
2026,2,S08000015,40-64,Male,2,240,13344,17.985611510791365,9.498822124598528,2026-02-01
2026,2,S08000015,40-64,Male,3,132,11992,11.007338225483656,9.391995039782433,2026-02-01
2026,2,S08000015,40-64,Male,4,95,9707,9.786751828577316,9.180602553712227,2026-02-01
2026,2,S08000015,40-64,Male,5,86,7625,11.278688524590164,8.939187601475613,2026-02-01
2026,2,S08000015,65-74,Female,1,131,6350,20.62992125984252,8.756210091886738,2026-02-01
2026,2,S08000015,65-74,Female,2,86,5638,15.253636041149344,8.637284671674058,2026-02-01
2026,2,S08000015,65-74,Female,3,64,4897,13.06922605676945,8.496378051702317,2026-02-01
2026,2,S08000015,65-74,Female,4,56,4435,12.626832018038332,8.39728289474368,2026-02-01
2026,2,S08000015,65-74,Female,5,54,4107,13.148283418553689,8.320448113956559,2026-02-01
2026,2,S08000015,65-74,Male,1,113,5917,19.09751563292209,8.685584842676693,2026-02-01
2026,2,S08000015,65-74,Male,2,85,5050,16.831683168316832,8.527143522269405,2026-02-01
2026,2,S08000015,65-74,Male,3,67,4530,14.79028697571744,8.41847721847708,2026-02-01
2026,2,S08000015,65-74,Male,4,53,3977,13.326628111641941,8.28828304520769,2026-02-01
2026,2,S08000015,65-74,Male,5,41,3654,11.220580186097429,8.203577736937952,2026-02-01
2026,2,S08000015,75 plus,Female,1,156,5620,27.758007117437725,8.634086942887738,2026-02-01
2026,2,S08000015,75 plus,Female,2,143,5292,27.021919879062736,8.573951525234847,2026-02-01
2026,2,S08000015,75 plus,Female,3,97,4599,21.091541639486845,8.433594167539924,2026-02-01
2026,2,S08000015,75 plus,Female,4,95,4118,23.069451189898007,8.323122887587735,2026-02-01
2026,2,S08000015,75 plus,Female,5,86,4107,20.939858777696614,8.320448113956559,2026-02-01
2026,2,S08000015,75 plus,Male,1,113,4187,26.9882971101027,8.339739766019143,2026-02-01
2026,2,S08000015,75 plus,Male,2,124,4005,30.961298377028715,8.29529885950246,2026-02-01
2026,2,S08000015,75 plus,Male,3,72,3485,20.65997130559541,8.156223323194624,2026-02-01
2026,2,S08000015,75 plus,Male,4,66,3221,20.49053089102763,8.0774471493312,2026-02-01
2026,2,S08000015,75 plus,Male,5,76,3398,22.366097704532077,8.130942302231878,2026-02-01
2026,2,S08000015,Under 18,Female,1,307,10608,28.940422322775266,9.269363712425644,2026-02-01
2026,2,S08000015,Under 18,Female,2,184,7006,26.263202968883814,8.854522203757432,2026-02-01
2026,2,S08000015,Under 18,Female,3,112,6324,17.710309930423783,8.752107198329362,2026-02-01
2026,2,S08000015,Under 18,Female,4,79,4608,17.144097222222225,8.435549202375727,2026-02-01
2026,2,S08000015,Under 18,Female,5,55,3635,15.130674002751032,8.19836438996762,2026-02-01
2026,2,S08000015,Under 18,Male,1,310,11241,27.577617649675293,9.327323087461798,2026-02-01
2026,2,S08000015,Under 18,Male,2,189,7262,26.025888185072983,8.89041055197428,2026-02-01
2026,2,S08000015,Under 18,Male,3,130,6670,19.490254872563717,8.80537513890967,2026-02-01
2026,2,S08000015,Under 18,Male,4,93,4889,19.022294947842095,8.494743062578646,2026-02-01
2026,2,S08000015,Under 18,Male,5,98,3829,25.59414990859232,8.250358951477294,2026-02-01
2026,2,S08000016,18-24,Female,1,12,237,50.63291139240506,5.4680601411351315,2026-02-01
2026,2,S08000016,18-24,Female,2,19,787,24.1423125794155,6.668228248417403,2026-02-01
2026,2,S08000016,18-24,Female,3,24,1295,18.53281853281853,7.166265974133638,2026-02-01
2026,2,S08000016,18-24,Female,4,22,870,25.28735632183908,6.76849321164863,2026-02-01
2026,2,S08000016,18-24,Female,5,9,247,36.43724696356275,5.5093883366279774,2026-02-01
2026,2,S08000016,18-24,Male,1,6,294,20.408163265306122,5.683579767338681,2026-02-01
2026,2,S08000016,18-24,Male,2,22,804,27.36318407960199,6.6895992691789665,2026-02-01
2026,2,S08000016,18-24,Male,3,26,1504,17.28723404255319,7.315883504509785,2026-02-01
2026,2,S08000016,18-24,Male,4,24,918,26.143790849673202,6.822197390620491,2026-02-01
2026,2,S08000016,18-24,Male,5,4,306,13.071895424836601,5.723585101952381,2026-02-01
2026,2,S08000016,25-39,Female,1,21,631,33.28050713153724,6.447305862541213,2026-02-01
2026,2,S08000016,25-39,Female,2,31,1861,16.657710908113916,7.528869256642251,2026-02-01
2026,2,S08000016,25-39,Female,3,49,3509,13.96409233399829,8.163086375583216,2026-02-01
2026,2,S08000016,25-39,Female,4,52,2141,24.287716020551144,7.669028288589683,2026-02-01
2026,2,S08000016,25-39,Female,5,5,566,8.8339222614841,6.338594078203183,2026-02-01
2026,2,S08000016,25-39,Male,1,22,563,39.07637655417407,6.333279628139691,2026-02-01
2026,2,S08000016,25-39,Male,2,34,1836,18.51851851851852,7.515344571180436,2026-02-01
2026,2,S08000016,25-39,Male,3,74,3201,23.117775695095283,8.071218539969863,2026-02-01
2026,2,S08000016,25-39,Male,4,45,1946,23.124357656731757,7.57353126274595,2026-02-01
2026,2,S08000016,25-39,Male,5,10,496,20.161290322580644,6.206575926724928,2026-02-01
2026,2,S08000016,40-64,Female,1,23,1136,20.246478873239436,7.035268599281097,2026-02-01
2026,2,S08000016,40-64,Female,2,61,3244,18.8039457459926,8.084562415235304,2026-02-01
2026,2,S08000016,40-64,Female,3,108,8814,12.253233492171546,9.084096645401932,2026-02-01
2026,2,S08000016,40-64,Female,4,93,6044,15.387160820648578,8.70682132339263,2026-02-01
2026,2,S08000016,40-64,Female,5,30,1904,15.756302521008402,7.55171221535131,2026-02-01
2026,2,S08000016,40-64,Male,1,24,1079,22.242817423540316,6.983789965258135,2026-02-01
2026,2,S08000016,40-64,Male,2,67,3222,20.79453755431409,8.07775756373692,2026-02-01
2026,2,S08000016,40-64,Male,3,117,7973,14.674526527028721,8.983816112502495,2026-02-01
2026,2,S08000016,40-64,Male,4,91,5452,16.69112252384446,8.603737792816423,2026-02-01
